2023-01-01 00:01:19,0.33867000,32.20734073,,,1
2023-01-01 00:01:19,0.33866000,127.06467927,,,1
2023-01-01 00:02:41,0.33870000,33.29782215,,,1
2023-01-01 00:02:41,0.33858000,1980.82221779,,,1
2023-01-01 00:02:49,0.33850000,2950.90683523,,,1
2023-01-01 00:02:49,0.33840000,1763.77212064,,,1
2023-01-01 00:02:49,0.33840000,262.00000000,,,1
2023-01-01 00:02:49,0.33840000,0.83233982,,,1
2023-01-01 00:02:55,0.33855000,14.28007707,,,1
2023-01-01 00:03:04,0.33855000,2950.90683523,,,1
2023-01-01 00:03:21,0.33857000,2065.63478466,,,1
2023-01-01 00:03:42,0.33857000,590.18136704,,,1
2023-01-01 00:04:14,0.33855000,515.52237483,,,1
2023-01-01 00:04:14,0.33854000,295.09068352,,,1
2023-01-01 00:04:32,0.33848000,34.49975043,,,1
2023-01-01 00:04:58,0.33828000,172.45010000,,,1
2023-01-01 00:04:58,0.33828000,29.94990000,,,1
2023-01-01 00:07:05,0.33831000,36.11525048,,,1
2023-01-01 00:07:05,0.33804000,106.04952652,,,1
2023-01-01 00:07:05,0.33804000,2000.00000000,,,1
2023-01-01 00:07:07,0.33818000,906.57695259,,,1
2023-01-01 00:07:53,0.33833000,1554.00000000,,,1
2023-01-01 00:08:29,0.33837000,2952.38939622,,,1
2023-01-01 00:08:45,0.33837000,2952.38939622,,,1
2023-01-01 00:09:00,0.33839000,2951.95319425,,,1
2023-01-01 00:09:14,0.33833000,2952.73845062,,,1
2023-01-01 00:09:30,0.33833000,2066.91691543,,,1
2023-01-01 00:09:47,0.33833000,590.54769012,,,1
2023-01-01 00:10:04,0.33837000,295.25639131,,,1
2023-01-01 00:10:20,0.33836000,295.27384506,,,1
2023-01-01 00:13:29,0.33835000,2952.47665208,,,1
2023-01-01 00:13:49,0.33835000,2952.56391310,,,1
2023-01-01 00:14:03,0.33840000,2952.38939622,,,1
2023-01-01 00:14:17,0.33840000,2952.12765957,,,1
2023-01-01 00:14:18,0.33840000,2503.00000000,,,1
2023-01-01 00:14:18,0.33840000,7638.00000000,,,1
2023-01-01 00:14:18,0.33840000,9824.38294421,,,1
2023-01-01 00:14:58,0.33848000,2065.93990959,,,1
2023-01-01 00:15:13,0.33847000,590.30342423,,,1
2023-01-01 00:15:31,0.33845000,295.16915349,,,1
2023-01-01 00:15:42,0.33838000,323.00000000,,,1
2023-01-01 00:15:42,0.33834000,97.60000000,,,1
2023-01-01 00:15:42,0.33834000,300.00000000,,,1
2023-01-01 00:15:42,0.33833000,7673.54992710,,,1
2023-01-01 00:15:42,0.33832000,34.51999704,,,1
2023-01-01 00:15:42,0.33832000,31.88185450,,,1
2023-01-01 00:15:42,0.33832000,30.76637905,,,1
2023-01-01 00:19:21,0.33851000,33.00000000,,,1
2023-01-01 00:19:24,0.33851000,1029.00000000,,,1
2023-01-01 00:19:36,0.33851000,0.40729901,,,1
2023-01-01 00:19:36,0.33862000,360.59270099,,,1
2023-01-01 00:20:40,0.33865000,66.00000000,,,1
2023-01-01 00:21:30,0.33864000,292.35907275,,,1
2023-01-01 00:22:25,0.33857000,66.00000000,,,1
2023-01-01 00:22:42,0.33848000,168.00000000,,,1
2023-01-01 00:22:42,0.33848000,300.00000000,,,1
2023-01-01 00:22:42,0.33851000,417.39198251,,,1
2023-01-01 00:22:56,0.33845000,2951.42992200,,,1
2023-01-01 00:23:09,0.33846000,1180.64173018,,,1
2023-01-01 00:23:38,0.33837000,34.00000000,,,1
2023-01-01 00:25:02,0.33834000,272.90178800,,,1
2023-01-01 00:25:24,0.33850000,158.00000000,,,1
2023-01-01 00:26:24,0.33850000,50.00000000,,,1
2023-01-01 00:26:40,0.33850000,66.00000000,,,1
2023-01-01 00:28:29,0.33850000,33.67000000,,,1
2023-01-01 00:28:37,0.33850000,30.00000000,,,1
2023-01-01 00:30:58,0.33850000,388.13760000,,,1
2023-01-01 00:30:58,0.33853000,110.86240000,,,1
2023-01-01 00:36:59,0.33811000,295.44849614,,,1
2023-01-01 00:37:12,0.33809000,1269.90256751,,,1
2023-01-01 00:41:21,0.33804000,306.00000000,,,1
2023-01-01 00:41:22,0.33800000,4667.15363874,,,1
2023-01-01 00:41:22,0.33800000,5332.84636126,,,1
2023-01-01 00:41:22,0.33800000,12844.87013009,,,1
2023-01-01 00:41:22,0.33800000,9600.55792060,,,1
2023-01-01 00:41:22,0.33800000,6413.70255526,,,1
2023-01-01 00:41:22,0.33800000,6491.41268444,,,1
2023-01-01 00:41:22,0.33800000,6413.70255526,,,1
2023-01-01 00:41:22,0.33800000,6491.41268444,,,1
2023-01-01 00:41:23,0.33800000,6413.70255526,,,1
2023-01-01 00:41:23,0.33800000,6491.41268444,,,1
2023-01-01 00:41:27,0.33800000,3393.93658724,,,1
2023-01-01 00:41:27,0.33800000,9409.78668439,,,1
2023-01-01 00:41:27,0.33800000,45.00450045,,,1
2023-01-01 00:42:46,0.33777000,277.74156804,,,1
2023-01-01 00:49:54,0.33827000,141.52133800,,,1
2023-01-01 00:51:43,0.33831000,19.00000000,,,1
2023-01-01 00:56:19,0.33838000,100.00000000,,,1
2023-01-01 00:56:19,0.33838000,100.00000000,,,1
2023-01-01 01:01:49,0.33845000,443.29418349,,,1
2023-01-01 01:01:49,0.33848000,5050.00000000,,,1
2023-01-01 01:01:49,0.33852000,543.10558972,,,1
2023-01-01 01:01:49,0.33853000,3084.51783779,,,1
2023-01-01 01:01:49,0.33855000,4246.10342900,,,1
2023-01-01 01:03:35,0.33849000,443.29418349,,,1
2023-01-01 01:03:35,0.33850000,1556.70581651,,,1
2023-01-01 01:03:56,0.33847000,2020.11195346,,,1
2023-01-01 01:03:56,0.33847000,14772.62346184,,,1
2023-01-01 01:03:56,0.33848000,5050.00000000,,,1
2023-01-01 01:03:56,0.33850000,7963.19636670,,,1
2023-01-01 01:04:16,0.33850000,11454.92429681,,,1
2023-01-01 01:04:16,0.33850000,11454.89933471,,,1
2023-01-01 01:04:16,0.33850000,11454.89933471,,,1
2023-01-01 01:04:16,0.33850000,11454.92429681,,,1
2023-01-01 01:04:17,0.33850000,11454.92429681,,,1
2023-01-01 01:04:17,0.33850000,11454.89933471,,,1
2023-01-01 01:04:17,0.33850000,11454.89933471,,,1
2023-01-01 01:04:17,0.33850000,11454.92429681,,,1
2023-01-01 01:04:17,0.33850000,11454.89933471,,,1
2023-01-01 01:04:17,0.33850000,11454.92430572,,,1
2023-01-01 01:04:17,0.33850000,3355.43749609,,,1
2023-01-01 01:12:55,0.33850000,84.62193000,,,1
2023-01-01 01:13:41,0.33851000,21.16381000,,,1
2023-01-01 01:14:40,0.33851000,15.87286000,,,1
